date,price,simple_return,log_return,regime,dynamic_volatility,base_volatility,drift_component,shock_component,jump_component,cumulative_return,drawdown,volatility_21d,volatility_252d,regime_change,regime_duration
2025-08-08,6131.863984105028,0.0025255003974246747,0.0025223166804883112,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.002519633725228947,0.0,-0.02348748059234196,-0.034051697576175655,0.09610340639549031,,False,25
2025-08-11,6174.904887358106,0.007019220153064091,0.006994700101512829,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.006992017146253465,0.0,-0.0166331242363964,-0.02727149378498428,0.0988825826327182,,False,26
2025-08-12,6111.0018830482,-0.010348824067028837,-0.01040274548493523,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.010405428440194594,0.0,-0.026809815027017736,-0.037338089960787246,0.09697987042666674,,False,27
2025-08-13,6078.957938208883,-0.005243648333378274,-0.0052574445066209405,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.005260127461880305,0.0,-0.0319128821185114,-0.04238595048097116,0.0938311214619259,,False,28
2025-08-14,6072.775607539361,-0.0010170050084840558,-0.0010175225089745488,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.001020205464233913,0.0,-0.03289743156604574,-0.043359848765526676,0.09376428683329185,,False,29
2025-08-15,6053.3001239358955,-0.003207015187468234,-0.0032121686818474627,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.003214851637106827,0.0,-0.03599894419085292,-0.046427808259477565,0.0938520189974192,,False,30
2025-08-18,6021.45377419308,-0.005260989723091561,-0.005274877459766262,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.005277560415025626,0.0,-0.04107054383851427,-0.051444541760450324,0.0947142548339932,,False,31
2025-08-19,6032.2905866022675,0.0017997003407436772,0.0017980828204957622,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.001795399865236398,0.0,-0.03934475816951133,-0.04973742617904231,0.0954735617106647,,False,32
2025-08-20,6018.267156985073,-0.002324727135715387,-0.00232743350904311,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.002330116464302474,0.0,-0.041578019478261896,-0.051946527370458684,0.09540155551512304,,False,33
2025-08-21,6059.374889993589,0.006830493219431916,0.006807271086396565,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.006804588131137201,0.0,-0.03503152463895365,-0.04547085455400368,0.09435567735027442,,False,34
2025-08-22,6033.697151966461,-0.004237687631694791,-0.00424669207761668,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0042493750328760444,0.0,-0.03912075961196659,-0.049515850907752346,0.08504710008399437,,False,35
2025-08-25,6079.7114408375655,0.007626217841594464,0.007597285246720039,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.007594602291460675,0.0,-0.031792885205301546,-0.042267251731792355,0.08946857114927292,,False,36
2025-08-26,6079.90875249452,3.245411544188611e-05,3.245358881851733e-05,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,2.9770633559153214e-05,0.0,-0.0317614628998264,-0.04223616936261754,0.08241487110367463,,False,37
2025-08-27,6065.620791915009,-0.0023500287851603674,-0.0023527944365624933,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0023554773918218574,0.0,-0.03403685133291334,-0.044486941934000934,0.08247051939130604,,False,38
2025-08-28,6061.169851875697,-0.0007337979395687539,-0.0007340673010561172,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0007367502563154813,0.0,-0.03474567310110466,-0.045188095447240784,0.08106913400898919,,False,39
2025-08-29,6042.16315519545,-0.003135813241459501,-0.0031407402065264916,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0031434231617858558,0.0,-0.03777253040077022,-0.048182207260640486,0.0811406226688097,,False,40
2025-09-01,5980.401608735565,-0.010221760795515455,-0.010274361748979485,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.010277044704238849,0.0,-0.04760818942588774,-0.05791146105893774,0.08570568732867268,,False,41
2025-09-02,5984.294515046631,0.0006509439609172674,0.0006507321887932303,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0006480492335338662,0.0,-0.04698823572836741,-0.05729821421386461,0.08531406877511903,,False,42
2025-09-03,5978.859771179042,-0.0009081678473418488,-0.0009085804816077044,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0009112634368670685,0.0,-0.047853730370817416,-0.058154345665347384,0.08414651850370931,,False,43
2025-09-04,5989.68703051114,0.0018109237791945876,0.0018092860336510561,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.001806603078391692,0.0,-0.04612946604987456,-0.056448734973581716,0.07841643850148747,,False,44
2025-09-05,6017.575565308466,0.004656092155610761,0.004645286088244408,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0046426031329850435,0.0,-0.041688156939281074,-0.05205547333007554,0.07897417334539007,,False,45
2025-09-08,6001.438756528439,-0.0026816129859767264,-0.0026852149509049746,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0026878979061643387,0.0,-0.04425797842224799,-0.05459749368277922,0.07829866286787752,,False,46
2025-09-09,6010.993658965416,0.0015921019649802407,0.001590835914256675,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0015881529589973108,0.0,-0.04273633967167989,-0.053092316494774305,0.07338795896213404,,False,47
2025-09-10,5999.610885798789,-0.001893659153948621,-0.0018954543931831965,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0018981373484425607,0.0,-0.04454907076480297,-0.05488543689758829,0.06564499717527825,,False,48
2025-09-11,6003.5339309224455,0.0006538832598197659,0.0006536695713074516,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0006509866160480875,0.0,-0.04392431739659686,-0.05426744230616365,0.06384558751470894,,False,49
2025-09-12,6003.887733712368,5.893242113612809e-05,5.8930684689193065e-05,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,5.624772942982895e-05,0.0,-0.043867973541831695,-0.054211707996791536,0.06386299402426762,,False,50
2025-09-15,5975.533021288335,-0.004722725287619694,-0.00473391259163066,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.004736595546890024,0.0,-0.04838352244148869,-0.05867840628016974,0.06486983158194305,,False,51
2025-09-16,5996.535230012528,0.003514700470965704,0.00350853834572741,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.003505855390468046,0.0,-0.04503887555963504,-0.055369942831392405,0.0640559051268688,,False,52
2025-09-17,5968.256691286238,-0.004715812988933466,-0.0047269675172692035,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.004729650472528568,0.0,-0.04954229363419749,-0.05982464152472511,0.06546710408641514,,False,53
2025-09-18,5959.050486988219,-0.0015425282078533873,-0.0015437191293336534,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0015464020845930176,0.0,-0.05100840145663832,-0.06127488853550189,0.06524810264002116,,False,54
2025-09-19,5963.713557685815,0.0007825190787993091,0.0007822130703728315,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0007795301151134674,0.0,-0.05026579742515791,-0.060540318226032896,0.05987237913387269,,False,55
2025-09-22,5952.605414588627,-0.0018626218361665458,-0.0018643586732677545,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0018670416285271186,0.0,-0.052034793089428044,-0.0622901763435032,0.05868297368732374,,False,56
2025-09-23,5958.848672916298,0.0010488278481166394,0.0010482782124710806,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0010455952572117164,0.0,-0.051040540781374544,-0.061306680166999694,0.0509225407579094,,False,57
2025-09-24,6019.201860563771,0.01012833031350271,0.010077382498105362,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.010074699542845999,0.0,-0.04142916592428547,-0.051799284160652714,0.06376821818152632,,False,58
2025-09-25,6026.25110629634,0.0011711263213739084,0.0011704410878878974,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0011677581326285332,0.0,-0.04030655838959807,-0.05068882134438757,0.06362666605520562,,False,59
2025-09-26,6031.642249143395,0.0008946097253434868,0.000894209800563135,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0008915268453037709,0.0,-0.039448007303384935,-0.04983955833158504,0.06373750725267475,,False,60
2025-09-29,6044.395218046768,0.002114344381944044,0.002112112301565229,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.002109429346305865,0.0,-0.03741706959406177,-0.047830591939797884,0.06330961077655348,,False,61
2025-09-30,6054.2832437937295,0.0016358999354375643,0.001634563308664773,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0016318803534054087,0.0,-0.03584238024035735,-0.04627293806662658,0.05131706675700613,,False,62
2025-10-01,6024.144421396454,-0.00497809917105725,-0.004990531182420702,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.004993214137680066,0.0,-0.04064205248805142,-0.05102068596305198,0.05481791266658305,,False,63
2025-10-02,5984.037407338926,-0.006657711245281075,-0.006679972666551319,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.006682655621810683,0.0,-0.04702918068345141,-0.05733871621365494,0.05983221249776425,,False,64
2025-10-03,6010.364649067337,0.00439957840105133,0.004389928549165086,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.004387245593905722,0.0,-0.04283651084995421,-0.05319140399000122,0.061443563323747355,,False,65
2025-10-06,5984.284163155893,-0.004339251848137236,-0.004348693725125812,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.004351376680385176,0.0,-0.04698988428921802,-0.05729984494006979,0.06107101803813811,,False,66
2025-10-07,5944.198259175809,-0.00669852949612348,-0.006721065339213943,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.006723748294473308,0.0,-0.05337365065941069,-0.0636145497347389,0.06456563173882214,,False,67
2025-10-08,5974.763861196285,0.005142089931689812,0.005128914534009193,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.005126231578749829,0.0,-0.04850601283939415,-0.05879957153874915,0.06710060448468813,,False,68
2025-10-09,5975.035226740826,4.541862253398484e-05,4.5417591139710853e-05,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,4.273463588034674e-05,0.0,-0.04846279729314795,-0.05875682351176004,0.06684854505525377,,False,69
2025-10-10,5930.071580702069,-0.007525252041615739,-0.007553709607555601,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.007556392562814965,0.0,-0.05562335457049106,-0.06583991564728497,0.07140160256453387,,False,70
2025-10-13,5901.925602172668,-0.00474631345446065,-0.004757612968365434,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0047602959236247985,0.0,-0.060105662148771555,-0.07027373222426836,0.07278962555080326,,False,71
2025-10-14,5898.954764138583,-0.0005033675844695091,-0.0005034943164622731,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0005061772717216372,0.0,-0.06057877449127225,-0.0707417262898965,0.07138231281089923,,False,72
2025-10-15,5843.49666028823,-0.009401344147864865,-0.009445815731671033,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.009448498686930396,0.0,-0.06941059673208883,-0.079478003123296,0.07587244550649926,,False,73
2025-10-16,5808.119584753234,-0.006054093566171416,-0.006072493893081162,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.006075176848340526,0.0,-0.07504447205116038,-0.08505092942210657,0.07678563796767494,,False,74
2025-10-17,5812.762105841945,0.0007993156857338033,0.0007989964030781537,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0007963134478187896,0.0,-0.07430514058906468,-0.08431959627834607,0.077113802514491,,False,75
2025-10-20,5822.9000667545415,0.0017440866713618367,0.0017425675183031912,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.001739884563043827,0.0,-0.07269064852301788,-0.08272257029098784,0.0774918459864604,,False,76
2025-10-21,5825.952608077394,0.0005242304157477695,0.0005240930549869846,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0005214100997276205,0.0,-0.07220452475616634,-0.08224170556265553,0.07764686350806704,,False,77
2025-10-22,5844.707856930539,0.003219258740131425,0.00321408802099655,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0032114050657371857,0.0,-0.06921771106343322,-0.07928720415196,0.07872923239146502,,False,78
2025-10-23,5780.380934905874,-0.011006011523465146,-0.011067025763606313,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.011069708718865676,0.0,-0.07946191166130634,-0.08942057979286533,0.07536564283681468,,False,79
2025-10-24,5788.874063168579,0.001469302518008389,0.0014682241492343416,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0014655411939749775,0.0,-0.07810936273018765,-0.08808266315790836,0.07552640664266014,,False,80
2025-10-27,5799.04676935039,0.001757285798724547,0.0017557435785186795,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0017530606232593153,0.0,-0.07648933740533626,-0.08648016377226497,0.07598647557740386,,False,81
2025-10-28,5833.670478444374,0.005970586282728414,0.00595283296255397,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.005950150007294605,0.0,-0.07097543731129519,-0.08102591476908338,0.07961534937771989,,False,82
2025-10-29,5855.775135774555,0.003789150829114966,0.003781990080183807,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0037793071249244427,0.0,-0.06745522311931507,-0.07754378335209555,0.08108002016857913,,False,83
2025-10-30,5842.6480991865,-0.0022417248414915852,-0.002244241268084713,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.002246924223344077,0.0,-0.06954573191145175,-0.07961167636814348,0.08018150141397622,,False,84
2025-10-31,5774.5259833320715,-0.011659458981264597,-0.01172796347732123,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.011730646432580594,0.0,-0.08039432528417279,-0.09034290627436392,0.08594477543993534,,False,85
2025-11-03,5777.525592619249,0.0005194555009079819,0.0005193206306034594,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0005166376753440953,0.0,-0.07991663105777547,-0.08987037989308821,0.08350179528156633,,False,86
2025-11-04,5797.6478110684275,0.003482843671845268,0.003476792617670877,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0034741096624115128,0.0,-0.07671212451868492,-0.08670054070513988,0.08496669046772876,,False,87
2025-11-05,5803.071311194077,0.0009354656064646019,0.0009350283311970044,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0009323453759376403,0.0,-0.07584842046630635,-0.08584618047256687,0.08317111557165552,,False,88
2025-11-06,5806.326708811007,0.0005609783927091388,0.0005608211031520158,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0005581381478926517,0.0,-0.07532999139859997,-0.08533335993219948,0.08028168128445441,,False,89
2025-11-07,5926.786028994668,0.02074621808670642,0.02053394617684311,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.020531263221583745,0.0,-0.05614658574191855,-0.06635748634071781,0.11097125411979138,,False,90
2025-11-10,5933.839711444913,0.0011901361742665574,0.00118942852362132,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.001186745568361956,0.0,-0.0550232716504051,-0.0652463246113788,0.10794928359135425,,False,91
2025-11-11,5890.328582391172,-0.007332710549935892,-0.007359727022274186,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.00736240997753355,0.0,-0.06195251247581801,-0.07210060274849228,0.10975460952057588,,False,92
2025-11-12,5921.378800927502,0.0052713898897174,0.0052575447481453975,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.005254861792886033,0.0,-0.057007698434008214,-0.06720928324714581,0.11128038553893288,,False,93
2025-11-13,5915.717489720861,-0.0009560798923647342,-0.0009565372282679712,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0009592201835273353,0.0,-0.05790927441219029,-0.06810110569521766,0.10580630764322262,,False,94
2025-11-14,5926.790985092927,0.0018718769771051322,0.001870127198636103,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.001867444243376739,0.0,-0.05614579647261819,-0.06635670560997886,0.10304631090926233,,False,95
2025-11-17,6037.345694890125,0.01865338428084691,0.018481543559840864,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0184788606045815,0.0,-0.038539721309129193,-0.04894109845848593,0.11983672980169846,,False,96
2025-11-18,6020.345570985958,-0.0028158274783826294,-0.002819799378452409,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0028224823337117733,0.0,-0.041247027581240436,-0.05161911624700688,0.12091593697365936,,False,97
2025-11-19,6115.826414562675,0.015859694838261624,0.015735243988578354,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.01573256103331899,0.0,-0.02604149801340261,-0.03657808484024361,0.13046305994585078,,False,98
2025-11-20,6222.413571278698,0.01742808730840093,0.01727795997297698,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.017275277017717614,0.0,-0.009067264206020775,-0.019787483588012522,0.14055480531217135,,False,99
2025-11-21,6217.299213994832,-0.0008219250014934988,-0.0008222629670484802,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0008249459223078442,0.0,-0.009881736596368262,-0.020593144762028337,0.1319079775788826,,False,100
2025-11-24,6255.6185811330115,0.006163346144242921,0.006144430409421625,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.006141747454162261,0.0,-0.003779295015274964,-0.014556721297152353,0.1319958662922507,,False,101
2025-11-25,6249.080185957005,-0.0010452036183482573,-0.0010457502245598469,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.001048433179819211,0.0,-0.004820548500798383,-0.015586710177729501,0.13287820128884045,,False,102
2025-11-26,6252.065463851627,0.00047771476854001,0.00047760069916695936,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.00047491774390759524,0.0,-0.004345136579469666,-0.015116441410834347,0.13300503293807087,,False,103
2025-11-27,6241.4764262973495,-0.0016936862890354623,-0.0016951221972059795,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0016978051524653437,0.0,-0.006031463570256523,-0.01678452519031326,0.1341215979527685,,False,104
2025-11-28,6237.432269367465,-0.000647948763027488,-0.0006481587725489773,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0006508417278083414,0.0,-0.006675504253924491,-0.01742159844100566,0.1334372952286146,,False,105
2025-12-01,6222.594178747688,-0.0023788780349003934,-0.002381712060679343,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.002384395015938707,0.0,-0.009038502078383304,-0.019759032618041905,0.12399654785680775,,False,106
2025-12-02,6208.188996430597,-0.0023149802001051225,-0.002317663909391147,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0023203468646505114,0.0,-0.011332558325138353,-0.02202827104886307,0.1252642838071631,,False,107
2025-12-03,6227.667395681266,0.0031375332261738987,0.0031326214400475088,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0031299384847881446,0.0,-0.008230581377247081,-0.01895985225502017,0.1252691584992981,,False,108
2025-12-04,6249.129388976268,0.003446233064708313,0.00344030841146208,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.003437625456202716,0.0,-0.004812712814222797,-0.015578959260055036,0.12493757592284846,,False,109
2025-12-05,6273.9622348185485,0.003973808877455222,0.003965934153828679,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.003963251198569315,0.0,-0.0008580287376733775,-0.01166705818920899,0.12446316649275163,,False,110
2025-12-08,6273.314364236526,-0.00010326338568428928,-0.0001032687177146771,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.00010595167297404122,0.0,-0.000961203520405296,-0.011769116794963619,0.10846245294870417,,False,111
2025-12-09,6258.33483552589,-0.002387817322854406,-0.0023906727049642423,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0023933556602236065,0.0,-0.0033467256648428423,-0.014128831616860293,0.10980303303893217,,False,112
2025-12-10,6253.388197064359,-0.0007904080864212744,-0.0007907206235915953,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0007934035788509594,0.0,-0.004134488472235631,-0.014908072160519925,0.10459044215225785,,False,113
2025-12-11,6241.15745360499,-0.0019558586599677705,-0.0019577738491503714,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0019604568044097356,0.0,-0.006082260657120364,-0.016834772738449133,0.10549452928595379,,False,114
2025-12-12,6284.164879387353,0.006890937474669995,0.006867303476512754,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0068646205212533895,0.0,0.0007667643396567225,-0.010059842630120053,0.10573047779899605,,False,115
2025-12-15,6278.274064779425,-0.0009374061185520318,-0.0009378457584364716,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.0009405287136958357,0.0,-0.0001713605484787717,-0.01098781859063902,0.10652033376002301,,False,116
2025-12-16,6289.657723271844,0.0018131827911558852,0.0018115409595663616,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.0018088580043069975,0.0,0.0016415115346795073,-0.009194558723063961,0.08949052156643764,,False,117
2025-12-17,6334.117475773512,0.007068707783122454,0.007043841580771995,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.007041158625512631,0.0,0.00872182268316335,-0.0021908445887496297,0.08938546109907447,,False,118
2025-12-18,6275.023286223134,-0.009329506403441146,-0.009373298835644915,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,-0.009375981790904278,0.0,-0.0006890540208501772,-0.011499911493571102,0.08416390417825473,,False,119
2025-12-19,6295.272078539373,0.0032268871990794516,0.00322169197185637,bull,0.006843754407194582,0.002012868943292524,2.6829552593641157e-06,0.003219009016597006,0.0,0.0025356096786299798,-0.008310133211680837,0.06090657162671664,,False,120
